level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,opening_05,opening,3000,6.0,374141.0,127258.0,8.488662,0.8613475387602396,0.8642382735432814,2.5325945690894494,119.50818541672791,1.2638507318893255,0.14370196614061395,0.0013884912682507872,0.8710098144706381,0.9264408493427705,0.07355915065722952,0.9984635938543754,0.028225806451612902,0.48936170212765956,0.16666666666666666,180230.0,0.44736975163821696,7.0,5.662366396623324
position,pawn_01,pawn_endgame,500,8.0,111093.0,226719.0,4.272783,0.7002421394687334,0.694202154951257,3.3563680879983435,38.3100645405201,1.438127314660812,0.25920814520993657,0.0006580510720748716,0.9625542117696837,0.9322033898305084,0.06779661016949153,0.9992596925439158,0.0,0.0,0.0,0.0,0.0,9.0,3.4338938058125654
position,pawn_01,pawn_endgame,1000,9.0,301893.0,308051.0,4.063241,0.678170742614105,0.670426276859682,3.2978008764694775,38.743740331839426,1.41229725006949,0.24330292879376508,0.000335319281536101,0.9848398368437905,0.9090909090909091,0.09090909090909091,0.9996308100839653,0.0,0.0,0.0,0.0,0.0,10.0,3.4338938058125654
position,pawn_01,pawn_endgame,3000,10.0,905721.0,308067.0,3.941844,0.6872657253171782,0.6792643650748962,3.3151908810770645,38.245943287171215,1.4142220420715172,0.17990828187431893,0.0002712949509625863,0.9921888801958458,0.8069466882067852,0.19305331179321486,0.9997162186705413,0.0,0.0,0.0,0.0,0.0,11.0,3.4338938058125654
position,pawn_02,pawn_endgame,500,11.0,156355.0,319090.0,2.937633,0.6648482031460234,0.6609217897595224,3.2886341952687332,34.32083416313409,1.331833466486186,0.32226684403311123,1.318982800464282e-05,0.9868018008757683,0.9968847352024922,0.003115264797507788,0.9998944813759628,0.0,0.0,0.18181818181818182,0.0,0.0,12.0,3.0657828544373094
position,pawn_02,pawn_endgame,1000,12.0,336472.0,343338.0,2.863494,0.5532028863104315,0.5512444804697907,3.0868755632896683,33.7122791792482,1.2954139219637089,0.3729906864436012,1.0034653001699201e-05,0.9942160191122846,0.9953416149068323,0.004658385093167702,0.9999431369663238,0.0,0.0,0.16666666666666666,0.0,0.0,13.0,3.0657828544373094
position,pawn_02,pawn_endgame,3000,14.0,1009683.0,374551.0,2.684543,0.6458264623649205,0.6451420891507532,3.2824282472815725,34.362808921215866,1.3339850287125878,0.23628999788724253,0.0003567769685518044,0.9957865879375791,0.6416416416416416,0.35835835835835833,0.9996412298640261,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,3.0657828544373094
position,piece_01,piece_endgame,500,6.0,111045.0,226621.0,6.932925,0.74490521860507,0.6104462154982214,3.2737628889189065,48.459255256877846,1.5680953051065103,0.25416047167392974,0.0,0.9993141566143543,1.0,0.0,0.9999282235324276,0.0,0.0,0.0,0.0,0.0,7.0,17.346674804572878
position,piece_01,piece_endgame,1000,6.0,234270.0,238161.0,7.851503,0.8468007000469544,0.6643829769069877,3.4017799974388527,42.64619456183037,1.6521146392627017,0.15501246681404762,0.0,0.9994464704350091,1.0,0.0,0.9999641082699673,0.0,0.0,0.0,0.0,0.0,7.0,17.346674804572878
position,piece_01,piece_endgame,3000,7.0,881759.0,299917.0,7.068637,0.874086910368933,0.680087189356729,3.4346232927591327,40.60819566344092,1.6762493641585257,0.08569288430171494,0.00035688406288758557,0.9955502771179731,0.06405693950177936,0.9359430604982206,0.9996330036686091,0.0,0.0,0.0,0.0,0.0,8.0,17.346674804572878
