level,key,class,budget_ms,completed_depth,nodes,nps,nodes_depth_proxy,qsearch_ratio,eval_per_node,movegen_per_node,make_unmake_per_node,pseudo_to_legal_ratio,tt_hit_rate,tt_cutoff_rate,tt_depth_reject_per_hit,tt_bound_reject_per_eligible_hit,tt_cutoff_per_eligible_hit,tt_store_per_probe,lmr_research_rate,null_research_rate,aspiration_retry_per_iter,futility_pruned,qsearch_see_prune_rate,aborted_iteration_depth,completed_iteration_growth
position,mid_06,normal_middlegame,1000,5.0,128889.0,131513.0,10.520664,0.8904949219871362,0.8196542011266931,2.3674014074125798,124.65959081069758,1.3533174394623169,0.2509417110015145,1.892935564473385e-05,0.8440401600362346,0.9995159728944821,0.000484027105517909,0.9997417688831505,0.019417475728155338,0.5454545454545454,0.0,41611.0,0.500335678941741,6.0,6.861942051683633
position,mid_06,normal_middlegame,3000,6.0,430550.0,146445.0,8.689683,0.8860062710486587,0.8557658808500754,2.4902705841365695,132.49865056323307,1.2590121539373038,0.1458398135404727,8.521916238085296e-06,0.914658018523388,0.9993153029784321,0.0006846970215679561,0.9998575910265592,0.0125,0.42105263157894735,0.0,231371.0,0.47738049597449506,7.0,6.861942051683633
position,mid_07,normal_middlegame,500,5.0,65578.0,133832.0,9.190764,0.759431516667175,0.9405745829394004,2.267132269968587,120.76830644423434,1.112574086567719,0.15801115916669417,0.005975766780019149,0.5729210196406185,0.9114481409001957,0.0885518590998043,0.992439499488263,0.0,0.9761904761904762,0.4,55215.0,0.3931553133514986,6.0,8.92951221110571
position,mid_07,normal_middlegame,1000,6.0,137836.0,140648.0,7.187212,0.7450666008880118,0.9323054818744474,2.432630082126585,132.62079572825678,1.1134449451555954,0.22811876161133612,0.0021001373166707055,0.8481460873084121,0.9393737508327782,0.060626249167221855,0.9970574999134558,0.0,0.7352941176470589,0.3333333333333333,292914.0,0.4058937028591475,7.0,8.92951221110571
position,mid_07,normal_middlegame,3000,7.0,444879.0,151319.0,6.410497,0.7338062709186093,0.9466974222234763,2.3582794422753155,122.97223289928273,1.1089245940753305,0.17890579579398969,0.0008820993965638219,0.8078888390856118,0.974335044330378,0.025664955669622024,0.9976776572269951,0.0,0.8553921568627451,0.2857142857142857,743223.0,0.3415771784921686,8.0,8.92951221110571
position,mid_08,normal_middlegame,500,7.0,63822.0,130247.0,4.857629,0.7279308075585221,0.8274106107611795,2.3545015825264017,131.30550593839115,1.2298096668938074,0.2082658475286233,0.01117006422786931,0.47084148727984343,0.8977217644207465,0.10227823557925352,0.9855906171460486,0.0,0.7304964539007093,0.8571428571428571,89370.0,0.4691067351598174,8.0,10.705901868986619
position,mid_08,normal_middlegame,1000,7.0,107076.0,109259.0,5.23031,0.7339179648100415,0.8485935223579514,2.3604169001456907,128.67001008629384,1.221516055922483,0.2272049546966395,0.007078138056461259,0.5294584264801326,0.9337931034482758,0.06620689655172414,0.9886946406042633,0.0,0.8215488215488216,0.8571428571428571,134558.0,0.4457515490272542,8.0,10.705901868986619
position,mid_08,normal_middlegame,3000,8.0,384016.0,130617.0,4.989346,0.7145900170826216,0.8890500527215947,2.27632754499382,124.24593246114745,1.1674684654383016,0.157668767239123,0.002374941374871524,0.7362009897221165,0.9427609427609428,0.05723905723905724,0.992026982527217,0.0024330900243309003,0.9030154849225754,0.75,411832.0,0.3688315310676279,9.0,10.705901868986619
position,opening_01,opening,500,6.0,75204.0,153474.0,6.49691,0.7602920057443753,0.9708393170576033,2.960587202808361,100.94042870060103,1.2139007283060192,0.2500913263766459,0.002271247280062261,0.8944586106101126,0.9157336476134355,0.08426635238656452,0.9974110957576913,0.07407407407407407,0.5714285714285714,0.5,1594.0,0.33538529185445753,7.0,7.667395167875498
position,opening_01,opening,1000,6.0,141090.0,143968.0,7.215217,0.8262527464738819,0.9798143029272096,3.0415479481182226,111.02564320646395,1.1745895707311338,0.1560647622651028,0.00112719132299155,0.9142886004343653,0.9157336476134355,0.08426635238656452,0.9987151595409257,0.07407407407407407,0.35294117647058826,0.5,11486.0,0.33776981899138514,7.0,7.667395167875498
